Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2022-MSS-RES-00313,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 12:12 / VB / R-3",RHINO ROOFING,9000.0,0.0,,,424 MADISON ST,,9000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00314,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3",RHINO ROOFING,20000.0,0.0,,,604 S ORANGE ST,,20000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00315,,BRRRS - Reroof or Reside Residential,,"SFR / Permits and Inspections / Protect landscaping, lawn, and decks / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane: 2 row at eaves.1 Course centered in valley / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System; High Wind Application: Starter at eaves and rakes / 6 nail per shingle / Close cut valleys / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply new 24GA counter flashing to brick chimney / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IRC AND LISTING / 8:12 / VB / R-3",INDEPENDENT ROOFING LLC,9000.0,0.0,,,1635 S 08TH ST W,,9000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00316,,BRRRS - Reroof or Reside Residential,,"SFR / Permits and Inspections / Protect landscaping, lawn, and decks / Remove and proper disposal of roofing material / 1 layer demo / Provide and Apply ice and water membrane:1 row at eaves / Provide and Apply, synthetic underlayment in succeeding courses. Button capped; no staples / Provide and Apply Architectural Shingle System; High Wind Application / Starter at eaves and rakes / 6 nail per shingle / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",INDEPENDENT ROOFING LLC,6000.0,0.0,,,1526 W SUSSEX AVE,,6000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00317,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing to bare decking / install new edge metal / install new synthetic underlayment including ice & water barrier on all eaves and valleys / install new limited lifetime architectural shingles / install new pipe boots / install new ridge vent and cap / INSTALL PER IRC AND LISTING / 9:12 / VB / R-3,DERRICK G SMITH ROOFING LLC,14000.0,0.0,,,540 E PINE ST,,14000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00319,,BRRRS - Reroof or Reside Residential,,SFR / Roofing Replacement / Remove and replace existing architectural shingle roofing system with new architectural shingle roofing system / INSTALL ICE AND WATER SHEILD / INSTALL PER IRC AND LISTING / 5:12 / VB/ R-3,SWAGG CONSTRUCTION LLC,13000.0,0.0,,,4258 D.J. DR,,13000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00322,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment /  Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3",RHINO ROOFING,14225.0,0.0,,,3400 JACK DR,,14225.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00329,,BRRRS - Reroof or Reside Residential,,"SFR / VB / R-3 /  Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle /
Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 5:12",RHINO ROOFING,13000.0,0.0,,,925 DIXON AVE,,13000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00330,,BRRRS - Reroof or Reside Residential,,SFR / to remove old roofing / to install ice & water shield / to install GAF Tigerpaw underlayment / to install GAF Timberline HDz architectural shingles / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,ABOVE THE REST ROOFING,12700.0,0.0,,,2407 GARLAND DR,,12700.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00334,,BRRRS - Reroof or Reside Residential,,SFR/REROOF/Tear off and re roof approx 25 sq ice and water shield all bottom edges and 30 yr shingle replace ridge vent/SYNTHETIC UDL/SINGLE STORY/4:12/VB/R-3,S AND J HOME REPAIRS,8500.0,0.0,,,627 PARKVIEW WAY,,8500.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00340,,BRRRS - Reroof or Reside Residential,,SFR / Tearing off roof and replacing with Arctic Seal ice and water / Tiger Paw synthetic underlayment / and GAF Timberline HDZ shingles / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,FISHER FAMILY CONSTRUCTION,23430.0,0.0,,,2815 RUSTLER DR,,23430.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00345,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge / ice and water shield on eaves / new starter course felt / new OC Oakridge brownwood shingles / ridge vent and ridge cap/ INSTALL PER IRC AND LISTING / 4:12 - 7:12 / VB / R-3,A & B ROOFING CO,27000.0,0.0,,,118 LIVINGSTON AVE,,27000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00347,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new ice and water on eaves / new starter course felt / new Melarkey vista shingles / new ridge vent / new ridge cap / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,A & B ROOFING CO,17840.0,0.0,,,2402 42ND ST,,17840.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00348,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge / ice and water on eaves / starter course felt / new OC Oakridge Brownwood / INSTALL PER IRC AND LISTING / 4:12 - 7:12 / VB / R-3,A & B ROOFING CO,10000.0,0.0,,,118 LIVINGSTON AVE,,10000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00352,,BAARR -  Add/Alter/Remodel Residential,,SFR/Install typical egress window and window well on West side of existing house/VB/R-3,GARDEN CITY CONSTRUCTION LLC,5815.0,0.0,,,1620 PITTMAN DR,,5815.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00359,,BRRRS - Reroof or Reside Residential,,"SFR / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane / 2 row at eaves / 1 Course centered in valley / Provide and Apply, synthetic underlayment in succeeding courses / Button capped; no staples / Provide and Apply Architectural Shingle System; High Wind Application / Starter at eaves and rakes / 6 nail per shingle / Close cut valleys / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",INDEPENDENT ROOFING LLC,8000.0,0.0,,,201 BURLINGTON AVE,,8000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00360,,BRRRS - Reroof or Reside Residential,,"SFR / remove and proper disposal of roofing material / Provide and apply ½” CDX over 2.0 ISO in (2) Layers / To increase R Value over Hexegon shaped roof area / Provide and Apply ice and water membrane / 2 row at eaves / 1 Course centered in valley / Provide and Apply, synthetic underlayment in succeeding courses. Button capped; no staples / Provide and Apply Architectural Shingle System; High Wind Application / Starter at eaves and rakes / 6 nail per shingle / Close cut valleys / Provide and Apply ridge vent and hip / ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",INDEPENDENT ROOFING LLC,21000.0,0.0,,,2009 W CENTRAL AVE,,21000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00361,,BRRRS - Reroof or Reside Residential,,"SFR / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane / 2 row at eaves / 1 Course centered in valley / Provide and Apply, synthetic underlayment in succeeding courses / Button capped; no staples / Provide and Apply Architectural Shingle System; High Wind Application / Starter at eaves and rakes / 6 nail per shingle / Close cut valleys / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",INDEPENDENT ROOFING LLC,17000.0,0.0,,,2421 55TH ST,,17000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00362,,BRRRS - Reroof or Reside Residential,,"SFR / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane / 2 row at eaves / 1 Course centered in valley / Provide and Apply, synthetic underlayment in succeeding courses / Button capped; no staples / Provide and Apply Architectural Shingle System; High Wind Application / Starter at eaves and rakes / 6 nail per shingle / Close cut valleys / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",INDEPENDENT ROOFING LLC,9310.0,0.0,,,5108 SKYVIEW DR,,9310.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00364,,BRRRS - Reroof or Reside Residential,,"SFR / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane / 2 row at eaves / 1 Course centered in valley / Provide and Apply, synthetic underlayment in succeeding courses / Button capped; no staples / Provide and Apply Architectural Shingle System; High Wind Application / Starter at eaves and rakes / 6 nail per shingle / Close cut valleys / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",INDEPENDENT ROOFING LLC,9000.0,0.0,,,1626 W CENTRAL AVE,,9000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00365,,BRRRS - Reroof or Reside Residential,,"SFR / Remove and proper disposal of roofing material / Provide and Apply ice and water membrane / 2 row at eaves / 1 Course centered in valley / Provide and Apply, synthetic underlayment in succeeding courses / Button capped; no staples / Provide and Apply Architectural Shingle System; High Wind Application / Starter at eaves and rakes / 6 nail per shingle / Close cut valleys / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",INDEPENDENT ROOFING LLC,26000.0,0.0,,,2705 RAYMOND AVE,,26000.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00367,,BRRRS - Reroof or Reside Residential,,SFR / remove shingles / install new drip edge / ice and water on eaves / starter course synthetic felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC AND LISTING / 7:12 / VB / R-3,A & B ROOFING CO,10500.0,0.0,,,716 CLEVELAND ST,,10500.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00368,,BRRRS - Reroof or Reside Residential,,SFR / remove shingles / install new drip edge / ice and water on eaves / starter course synthetic felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC AND LISTING / 3:12 - 12:12 / OBSERVE LOW SLOPE REQUIREMENTS / VB / R-3,A & B ROOFING CO,19450.0,0.0,,,2521 COMSTOCK CT,,19450.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00371,,BRRRS - Reroof or Reside Residential,,SFR / complete removal and installation of asphalt shingle roofing on a 5/12 slope single story gable roof with architectural shingles and Arctic Seal underlay / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3,JIM GUERRERO ROOFING,17800.0,0.0,,,2901 QUEEN ST,,17800.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
02 - Remodel Residential,2022-MSS-RES-00372,,BRRRS - Reroof or Reside Residential,,SFR / Remove Shingles / install new drip edge / ice and water on eaves / 30# felt / new shingles / ridge vent and ridge cap / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,A & B ROOFING CO,14100.0,0.0,,,1646 SOUTH AVE W,,14100.0,0.0,Residential,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
,2020-MSS-COM-00068.05,,,,3/30/22 REVISION TO CHANGE BASEMENT INTO SMALLER SUITES,SADDLE MOUNTAIN CONSTRUCTION,200000.0,,42000.0,,308 W PINE ST  --  SHELL,,200000.0,0.0,Modification to Work in Progress,Addition/Remodel,0,05 Data Dump,2022-05-01,May,05,2022,2022
01 - Remodel Commercial,2020-MSS-COM-00146,BAARC -  Add/Alter/Remodel Commercial,,,"ST FRANCIS XAVIER CHURCH LOWER LEVEL/THE PROJECT CONSISTS OF AN 80% RENOVATION OF THE LOWER LEVEL FLOOR AT THE ST. FRANCIS XAVIER CHURCH. IT IS REFERRED TO BY THE PARISH AS ""REIDY HALL"". THE CURRENT USE OF THE SPACE INCLUDES: A COMMERCIAL KITCHEN, RESTROOMS, GENERAL STORAGE, MECHANICAL ROOM, AND A MULTI-PURPOSE SPACE THAT SERVES NUMEROUS FUNCTIONS. THE USE SHALL NOT CHANGE BUT LOCATIONS OF THE LISTED PROGRAM ABOVE WILL. THE MAIN STRUCTURE WAS BUILT IN 1892 AND IS ON THE NATIONAL REGISTER OF HISTORIC PLACES. NO EXTERIOR WORK OR INTERIOR WORK OF THE MAIN LEVEL HISTORIC SANCTUARY IS PROPOSED. THE ONLY EXTERIOR WORK WILL INCLUDE REPLACING THE CURRENT LOWER LEVEL WINDOWS. A PEER REVIEW BY THE STATE HISTORIC PRESERVATION OFFICE (SHPO) HAS TAKEN PLACE./VB/A-3",SCARIANO CONSTRUCTION INC,1340000.0,0.0,,,410 W PINE ST,,1340000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
05 - New MultiFamily,2021-MSS-COM-00183,BNMRB - New Multifamily 5+ Units,,,BLDG 5 GRANT CREEK VILLAGE/NEW 25-PLEX/VA/R-2,AULTCO CONSTRUCTION INC,,1569793.2,,3852879.6,2984 EXPO PKWY,MFR-APT,1569793.2,2283086.4000000004,Multi-Dwelling Apartment,New Construction,25,06 Data Dump,2022-06-01,June,06,2022,2022
10 - New Hazardous,2021-MSS-COM-00264,BNCID -  New Industrial,,,NORTHWESTERN ENERGY SUBSTATION/Complete rebuild of electrical substation/VB/U,SUPERIOR CONCRETE FENCING,881359.0,0.0,,,201 S PATTEE ST,,881359.0,0.0,Hazardous,New Construction,0,06 Data Dump,2022-06-01,June,06,2022,2022
01 - Remodel Commercial,2021-MSS-COM-00332,BAARC -  Add/Alter/Remodel Commercial,,,"UM JESSE HALL/Remove (6) existing antennas and replace with (6) antennas, Remove (3) existing Remote  Radio Units and replace with (3) Remote  Radio Units, Remove (2) existing ballast mounts and Install with (2) new mounts; Add (3) Remote Radio Units at existing wireless facility./ VB/ E",ETHOS DISTRIBUTED SOLUTIONS INC,40000.0,0.0,,,610 DALY AVE,,40000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
08 - New Business,2021-MSS-COM-00422,BNCON -  New Other,,,SPARK1 GREENHOUSE/New Greenhouse Shell Permit.  Under slab plumbing included./IIB/U,OWNER,,35460.0,318240.0,,1221 CLARK FORK LN,,35460.0,282780.0,Business,New Construction,0,06 Data Dump,2022-06-01,June,06,2022,2022
02 - Remodel Residential,2021-MSS-RES-00553,,BAARR -  Add/Alter/Remodel Residential,,NEW STUDIO ABOVE GARAGE/Studio addition to top of garage./VB/R-3Rev 01 - 04/20/2022: 3/28/22 REVISION,CONFLUENCE CONSTRUCTION LLC,,16022.7,,41881.32,531 EVANKELLY RD,,16022.7,25858.62,Residential,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
06 - New Miscellaneous,2021-MSS-RES-00680,,BNRDA - New Detached Accessory Building,,NEW DET OFFICE-GYM/VB/R-3,REEVES LLC,,28110.0,,66174.0,4665 RATTLESNAKE DR,,28110.0,38064.0,"Misc. (Garage, Shed, etc.)",New Construction,0,06 Data Dump,2022-06-01,June,06,2022,2022
04 - New Duplex,2021-MSS-RES-00955,,BNRDX - New Duplex,,NEW DUPLEX/ATT CARPORTS/VB/R-2Rev 01 - 06/16/2022: 6/2/22 REVISION TO SEWER AND WATER LINES SO THERE IS ONLY ONE SERVICE TO THE DUPLEX,BATEMAN BUILDING COMPANY,,65793.72,,168716.16,1415-A/B S 2ND ST W,Duplex,65793.72,102922.44,Duplex,New Construction,2,06 Data Dump,2022-06-01,June,06,2022,2022
04 - New Duplex,2021-MSS-RES-00956,,BNSFR - New Single Family Residence,,NEW DUPLEX/VB/R-2Rev 01 - 06/22/2022: 6/2/22 REVISION TO SEWER AND WATER LINES SO THERE IS ONLY ONE SERVICE TO THE DUPLEX,BATEMAN BUILDING COMPANY,,70353.95,,185894.42,1419-A/B S 2ND ST W,Duplex,70353.95,115540.47000000002,Duplex,New Construction,2,06 Data Dump,2022-06-01,June,06,2022,2022
03 - New Single Family Residential,2021-MSS-RES-00979,,BNSFR - New Single Family Residence,,NSFR/ ATT GARAGE/VB/R-3,HUGHES CONSTRUCTION LLC,,186248.55,,439655.72,4464 CHRISTIAN DR,SFR-DET,186248.55,253407.16999999998,Single Dwelling Detached,New Construction,1,06 Data Dump,2022-06-01,June,06,2022,2022
02 - Remodel Residential,2021-MSS-RES-01071,,BAARR -  Add/Alter/Remodel Residential,,SFR/ADDITION/REMODEL/VB/R-3,HAYWOOD CONSTRUCTION,70000.0,,,142898.07,2206 S 10TH ST W,,70000.0,72898.07,Residential,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00005,BAARC -  Add/Alter/Remodel Commercial,,,MAGIC DIAMOND/REMODEL/VB/A-2,WESTERN INTERSTATE INC,925000.0,0.0,,,2230 BROOKS ST,,925000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00031,BAARC -  Add/Alter/Remodel Commercial,,,COMM BLDG/NEW TI/Tenant Improvement to 805 s.f. of the second floor of Building 3/VB/B,WAYNE PAFFHAUSEN & SONS INC,50000.0,0.0,,,2681 PALMER ST,,50000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00033,BAARC -  Add/Alter/Remodel Commercial,,,WHEAT MONTANA/New drive-thru lane and customer service window/VB/A-2/M,OWNER,125000.0,0.0,,,2520 S 03RD ST W,,125000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00066,BAARC -  Add/Alter/Remodel Commercial,,,COMM BLDG SUITE 400/NEW TI//VB/B,HARDY CONSTRUCTION CO,1158100.0,0.0,,,321 W BROADWAY  STE 400,,1158100.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00068,BAARC -  Add/Alter/Remodel Commercial,,,OSD 3RD FLR NORTH TI/Tenant Improvement on the Third Floor of Building 3 at the Old Sawmill District Tech Campus/VB/B,QUALITY CONSTRUCTION COMPANY,20000.0,0.0,,,970 WYOMING ST   STE 301,,20000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00070,BAARC -  Add/Alter/Remodel Commercial,,,TENANT 1 3RD FLOOR/NEW TI/Tenant Improvement project for new Tenant 1 on east side of the third floor. Remodel of existing office space to new office space./VB/B,DICK ANDERSON CONSTRUCTION,1569000.0,0.0,,,1821 SOUTH AVE W   STE 302,,1569000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
01 - Remodel Commercial,2022-MSS-COM-00071,BAARC -  Add/Alter/Remodel Commercial,,,TENANT 2 3RD FLOOR/NEW TI/Tenant Improvement project for new Tenant 2 on northwest corner of third floor. Remodel of existing office space to new office space./VB/B,DICK ANDERSON CONSTRUCTION,1175000.0,0.0,,,1821 SOUTH AVE W   STE 301,,1175000.0,0.0,Commercial,Addition/Remodel,0,06 Data Dump,2022-06-01,June,06,2022,2022
