Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Property Type Order,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
,2023-MSS-COM-00038.01,,,,2/28/24 CIVIL REVISIONS,SQUIRRELS REAL ESTATE LLC,47000.0,,,,100 EXPRESSWAY,,47000.0,0.0,Modification to Work in Progress,Addition/Remodel,99.0,0,03 Data Dump,2024-03-01,March,03,2024,2024
03 - New Single Family Residential,2022-MSS-RES-00477,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE / VB / R-3,EDGELL BUILDING AND DEVELOPMENT INC,,132579.64,,429172.21,4441 CHRISTIAN DR,SFR-DET,132579.64,296592.57,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2022-MSS-RES-00559,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/VB/R-3,MCELMURRY HOMES INC,,154627.15,,498208.01,7055 GUINEVERE DR,SFR-DET,154627.15,343580.86,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2022-MSS-RES-00588,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/VB/R-3,FREEDOM BUILDERS INC,,101587.67,,352762.86,7036 GUINEVERE DR,SFR-DET,101587.67,251175.19,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2022-MSS-RES-00832,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/DET GARAGE/Replace existing rafter single gable roof system with engineered truss roof system for the purpose of gaining additional interior 2nd floor height  of current non-occupied detached carriage house.  The existing detached carriage house in back yard of my existing residence will continue to be used as lower level two car garage and upper level storage./VB/U
Rev 01 - 04/24/2024: 9/28/23 REVISION TO CHANGE UPPER LEVEL STORAGE TO ADU",OWNER,10000.0,0.0,,,443 PLYMOUTH ST,,10000.0,0.0,Residential,Addition/Remodel,15.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2022-MSS-RES-00832,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/DET GARAGE/Replace existing rafter single gable roof system with engineered truss roof system for the purpose of gaining additional interior 2nd floor height  of current non-occupied detached carriage house.  The existing detached carriage house in back yard of my existing residence will continue to be used as lower level two car garage and upper level storage./VB/U
Rev 01 - 04/24/2024: 9/28/23 REVISION TO CHANGE UPPER LEVEL STORAGE TO ADU",OWNER,10000.0,0.0,,,550 W BECKWITH AVE E,ADU,10000.0,0.0,ADU,New Construction,99.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
08 - New Business,2023-MSS-COM-00222,BNCON -  New Other,,,2021 CODES/HOMERUN PROPERTIES/New Commercial Building for Storage/Warehouse /Office/VB/S-1/B,23 PROPERTIES CORP,,229866.0,988390.9,,6605 BUTLER CREEK RD,,229866.0,758524.9,Business,New Construction,11.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2023-MSS-COM-00298,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/IMMANUAL LUTHERAN CHURCH/Interior remodel of existing kitchen and unfinished space to become a dedicated dish wash room./VB/A-3,JHG ENTERPRISES LLC,29760.0,0.0,,,830 SOUTH AVE W,,29760.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
05 - New MultiFamily,2023-MSS-COM-00310,BNMRB - New Multifamily 5+ Units,,,2021 CODES/SNOWFARM 12-PLEX/VB/R-2,HEADWATERS CONSTRUCTION COMPANY,,567389.06,,1854959.77,2170 SAGEBRUSH DR,MFR-APT,567389.06,1287570.71,Multi-Dwelling Apartment,New Construction,99.0,12,04 Data Dump,2024-04-01,April,04,2024,2024
05 - New MultiFamily,2023-MSS-COM-00312,BNMRB - New Multifamily 5+ Units,,,2021 CODES/SNOWFARM 6-PLEX/NEW 6-PLEX/VB/R-2,HEADWATERS CONSTRUCTION COMPANY,,496184.78,,1622172.0,1900 CUTLEAF RD,MFR-APT,496184.78,1125987.22,Multi-Dwelling Apartment,New Construction,99.0,6,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2023-MSS-COM-00344,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/FOREFRONT DERMATOLOGY/Interior remodel for a new outpatient dermatology clinic./VB/B,SIRIUS CONSTRUCTION INC,166248.0,0.0,,,2875 TINA AVE  STE 104,,166248.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2023-MSS-RES-00526,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,TWITE BROTHERS CONSTRUCTION LLC,,194509.89,,693970.35,4338 CHRISTIAN DR,SFR-DET,194509.89,499460.45999999996,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2023-MSS-RES-00546,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/add room above a garage/VB/R-3,BEAUCHAMP CONSTRUCTION INC,65000.0,0.0,,,3060 CHARLESTON ST,SFR-DET,65000.0,0.0,Residential,Addition/Remodel,15.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2023-MSS-RES-00640,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,MACA CONSTRUCTION,,155412.33,,554902.08,7019 MAX DR,SFR-DET,155412.33,399489.75,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2023-MSS-RES-00707,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,MCELMURRY HOMES INC,,171925.68,,614667.91,4300 HARRISON SCOTT DR,SFR-DET,171925.68,442742.23000000004,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2023-MSS-RES-00725,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,HAYDEN HOMES LLC,,73203.15,,264104.43,2513 CONCHO WAY,SFR-DET,73203.15,190901.28,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2023-MSS-RES-00848,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Taking down 2 wood decks replace with new wood deck/VB/R-3,DONS REMODEL SERVICES LLC,10000.0,0.0,,,2129 S 5TH ST W,SFR-DET,10000.0,0.0,Residential,Addition/Remodel,15.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2023-MSS-RES-00881,,BNSFR - New Single Family Residence,ADU,2021 CODES/NEW ADU/New ADU behind existing home./VB/R-3,BRAX BUILDERS,,32168.56,,111510.0,97-A ARROWHEAAD DR,ADU,32168.56,79341.44,ADU,New Construction,99.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2023-MSS-RES-00889,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,MCELMURRY HOMES INC,,172006.84,,618107.12,4320 HARRISON SCOTT DR,SFR-DET,172006.84,446100.28,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2023-MSS-RES-00931,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,HOYT HOMES INC,,117776.68,,422480.51,2524 DRAKE LN,SFR-DET,117776.68,304703.83,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2023-MSS-RES-00943,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,HAYDEN HOMES LLC,,73203.15,,264104.43,2521 FENCE LINE DR,SFR-DET,73203.15,190901.28,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2023-MSS-RES-00971,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3,GARY NASH CONSTRUCTION INC,,75937.96,,272637.39,4414 HARRISON SCOTT DR,SFR-DET,75937.96,196699.43,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00006,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/CANVAS CHURCH/Change of Use/Tenant Improvements, Converting Gym to Religious Assembly./VB/A-3",SCARIANO CONSTRUCTION INC,1312596.92,0.0,,,2425 100 W CENTRAL AVE,,1312596.92,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00012,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/CATALYST2GO/Tenant Improvement for Suite 102 from previous restaurant to grab and go food. Enlarge 1 door, 2 wall openings, and new wall separating the kitchen area from the retail area.",SUMMIT BUILDERS GROUP LLC,10000.0,0.0,,,123 E MAIN ST,,10000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00016,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/DRYBAR/Tenant improvement to existing commercial suite/VB/B,WESTERN INTERSTATE INC,304369.0,0.0,,,140 E FRONT ST,,304369.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00023,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/TI #5/Tenant Improvement for 323 SW Higgins/VB/M,ROCKY MOUNTAIN REMODELS,30000.0,0.0,,,323 SW HIGGINS AVE,,30000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00024,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/TI #2/Tenant Improvement for 331 SW Higgins/VB/B,ROCKY MOUNTAIN REMODELS,35000.0,0.0,,,331 SW HIGGINS AVE,,35000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00033,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/SILIXA/PALLET RACKS/VB/B,OWNER,6994.0,0.0,,,3102 W BROADWAY,,6994.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00051,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/UNIT 201/Replace water damaged drywall, insulation, flooring./VB/R-2

This building has fire rated assemblies separating dwelling units. All repairs must maintain assembly rating.",DAYSPRING RESTORATION LLC,15765.0,0.0,,,835 WYOMING ST  #201,,15765.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00062,BCRRS -  Reroof/Reside Commercial,,,"2021 CODES/APT BLDG/REROOF/Remove existing roofing material, install 1/4"" densdeck mechanically attached, install 60 mil TPO membrane mechanically attached, remove debris/THREE STORY/FLAT ROOF/VB/R-2

INSTALL PER LISTING AND IBC",MILLER ROOFING INC,44000.0,0.0,,,200 CONNELL AVE,,44000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00065,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/UNIT 301/Replace water damaged, insulation, drywall, paint, flooring, trim./VB/R-2",DAYSPRING RESTORATION LLC,12000.0,0.0,,,835 WYOMING ST  #301,,12000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00066,BCRRS -  Reroof/Reside Commercial,,,"MULTI-FAM / Removal and proper disposal of existing/old roofing material to wood deck / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IBC AND LISTING / 8:12 / VB / R2",INDEPENDENT ROOFING LLC,28000.0,0.0,,,1333 A26 TOOLE AVE,,28000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00067,BCRRS -  Reroof/Reside Commercial,,,"MULTI-FAM  / Removal and proper disposal of existing/old roofing material to wood deck / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / 
Provide and apply all related accessories require to complete roofing scope of work / INSTALL PER IBC AND LISTING / 4:12 / VB / R2",INDEPENDENT ROOFING LLC,29845.0,0.0,,,1250 34TH ST,,29845.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00068,BCRRS -  Reroof/Reside Commercial,,,"MULTI-FAM / Removal and proper disposal of existing/old roofing material to wood deck / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / INSTALL PER IBC AND LISTING / 4:12 / VB / R2",INDEPENDENT ROOFING LLC,30000.0,0.0,,,1250 34TH ST,,30000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00069,BCRRS -  Reroof/Reside Commercial,,,"MULTI- FAM / Removal and proper disposal of existing/old roofing material to wood deck / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / INSTALL PER IBC AND LISTING / 4:12 / VB / R2",INDEPENDENT ROOFING LLC,30000.0,0.0,,,1250 34TH ST,,30000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00070,BCRRS -  Reroof/Reside Commercial,,,"MULTI-FAM / Removal and proper disposal of existing/old roofing material to wood deck / Provide and Apply ice and water membrane per code / Provide and Apply, synthetic underlayment in succeeding courses / Provide and Apply Architectural Shingle System / Provide and Apply ridge vent and hip/ridge shingle / INSTALL PER IBC AND LISTING / 4:12 / VB / R2",INDEPENDENT ROOFING LLC,10000.0,0.0,,,1250 34TH ST,,10000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00071,BCRRS -  Reroof/Reside Commercial,,,COM BLDG / Replace Leaking Roof / INSTALL PER IBC & LISTING / 1:12 / OBSERVE LOW SLOPE REQUIREMENTS / VB/B,OWNER,23000.0,0.0,,,425 S ORANGE ST,,23000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00095,BCRRS -  Reroof/Reside Commercial,,,MULTI-FAM 8 PLEX / Remove & Replace 30# felt /  replace w/ a 30-year Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IBC AND LISTING / 5:12 / VB / R2,RHINO ROOFING,45000.0,0.0,,,5104 VILLAGE VIEW WAY   MASTER,,45000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00096,BCRRS -  Reroof/Reside Commercial,,,MULTI-FAM 8 PLEX / Remove & Replace 30# felt / replace w/ a 30-year Malarkey Shingle /  Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water shield / INSTALL PER IBC AND LISTING / 5:12 / VB / R2,RHINO ROOFING,45000.0,0.0,,,5106 VILLAGE VIEW WAY   MASTER,,45000.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
01 - Remodel Commercial,2024-MSS-COM-00103,BCRRS -  Reroof/Reside Commercial,,,"MULTI-FAM 4+ UNITS / Reroof: remove existing membrane roof / Install new 1/2"" hi density iso protection board / Install new 60 mil tpo roof / INSTALL PER IBC AND LISTING /OBSERVE LOW SLOPE REQUIREMENTS / 0:12 / VB / R2 / No removal of insulation or addition of insulation",R AND R ROOFING SPECIALTIES,54739.0,0.0,,,740 S HIGGINS AVE,,54739.0,0.0,Commercial,Addition/Remodel,16.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2024-MSS-RES-00004,,BRRRS - Reroof or Reside Residential,,SFR / REMOVING EXISTING / INSPECT SHEETING / INSTALL 2 LAYER OF 2 INCH POLY ISO INSULATION / MECHANICALLY ATTACH 60 MIL FIRESTONE REINFORCED EPDM ROOF / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENTS / 1.5:12 / VB / R3,MAX TITE METAL SPECIALTIES INC,22000.0,0.0,,,106 BROADVIEW PL,,22000.0,0.0,Residential,Addition/Remodel,15.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2024-MSS-RES-00030,,BNSFR - New Single Family Residence,,2021 CODES/NSFR/ATT GARAGE/VB/R-3/U,SAPPHIRE CONSTRUCTION INC,,140497.15,,501666.94,873 ANGLERS BEND WAY,SFR-DET,140497.15,361169.79000000004,Single Dwelling Detached,New Construction,2.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2024-MSS-RES-00071,,BAARR -  Add/Alter/Remodel Residential,,"2021 CODES/SFR/Basement Renovation, removing existing drywall to expose framing.  Repair any plumbing or electrical if necessary and bring project to finish grade.  Work will also include finish carpentry, as well as a new egress window./VB/R-3",KJM CONTRACTING SERVICES,50000.0,0.0,,,113 SARANAC DR,,50000.0,0.0,Residential,Addition/Remodel,15.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2024-MSS-RES-00084,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/INTERIOR MAIN LEVEL AND BASEMENT REMODEL/SMALL KITCHEN ADDITION (15 SQFT)/NEW REAR DECK & TRELLIS/NEW REAR FLAGSTONE PATIO/EXTERIOR CONCRETE WALKWAY PAVING/VB/R-3,SCARIANO CONSTRUCTION INC,178000.0,0.0,,,620 EVANS AVE,,178000.0,0.0,Residential,Addition/Remodel,15.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2024-MSS-RES-00100,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/INTERIOR REMODEL/VB/R-3,RANDALL HOMES AND CONSTRUCTION,500000.0,0.0,,,205 MANSION HEIGHTS DR,,500000.0,0.0,Residential,Addition/Remodel,15.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2024-MSS-RES-00110,,BNSFT - New Single Family Townhouse,,2021 CODES/NEW TOWNHOME/TOU 1/ATT CARPORT/VB/R-3,LAKE MISSOULA CRAFTSMEN LLC,,54627.1,,195158.31,1125-C S CATLIN ST,TED 3+,54627.1,140531.21,TED 3+,New Construction,8.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2024-MSS-RES-00120,,BNSFT - New Single Family Townhouse,,2021 CODES/NEW TOWNHOME/TOU 2/VB/R-3,LAKE MISSOULA CRAFTSMEN LLC,,48770.85,,174236.54,1125-B S CATLIN ST,TED 3+,48770.85,125465.69,TED 3+,New Construction,8.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
03 - New Single Family Residential,2024-MSS-RES-00121,,BNSFT - New Single Family Townhouse,,2021 CODES/NEW TOWNHOME/TOU 3/VB/R-3,LAKE MISSOULA CRAFTSMEN LLC,,31324.3,,105554.77,1125-A S CATLIN ST,TED 3+,31324.3,74230.47,TED 3+,New Construction,8.0,1,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2024-MSS-RES-00127,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/adding a bathroom to an existing laundry room.  We will be replacing the existing walls with new framing as the lumber in the old walls is not up to code( treated lumber on bottom) / VB / R3,ROYAL POINT CONSTRUCTION,15000.0,0.0,,,425 HASTINGS AVE,,15000.0,0.0,Residential,Addition/Remodel,15.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
02 - Remodel Residential,2024-MSS-RES-00169,,BRRRS - Reroof or Reside Residential,,"SHED / Remove 3 layers of existing roofing material on detached shed in back yard /  Re-sheet shed with 7/16 OSB plywood /  Install synthetic underlayment / Install ice and water shield / Install new fascia boards, Malarkey Highlander shingles, drip edge, and ridge vent / INSTALL PER IRC AND LISTING / 6:12 / VB / U",SCHROCK COMMERCIAL ROOFING INC,7555.18,0.0,,,734 EDITH ST,,7555.18,0.0,Residential,Addition/Remodel,15.0,0,04 Data Dump,2024-04-01,April,04,2024,2024
