Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2024-MSS-RES-01164,,BRRRS - Reroof or Reside Residential,,"2021 CODES / TOWNHOME  / BUILDING E / #1 / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / SINGLE STORY / REMOVE EXISTING SHINGLE AND UNDERLAYMENT / REPLACE ROTTED SHEETING /  Install drip edge along eaves, install 2 rows of ice and water barrier along all eaves and up all valleys / Install synthetic underlayment on remaining exposed decking / Install starter strip, valley metal / Install shingles / replace all pipe boots and flashing as needed",CLW CONSTRUCTION LLC,5000.0,0.0,,,5604 #17 BRIDGER CT,,5000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01165,,BRRRS - Reroof or Reside Residential,,"2021 CODES / TOWNHOME  / BUILDING B / #3 / REROOF / ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3 / SLOPE 5:12 / SINGLE STORY / REMOVE EXISTING SHINGLE AND UNDERLAYMENT / REPLACE ROTTED SHEETING /  Install drip edge along eaves, install 2 rows of ice and water barrier along all eaves and up all valleys / Install synthetic underlayment on remaining exposed decking / Install starter strip, valley metal / Install shingles / replace all pipe boots and flashing as needed",CLW CONSTRUCTION LLC,5000.0,0.0,,,5604 #07 BRIDGER CT,,5000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01167,,BRRRS - Reroof or Reside Residential,,"TOWNHOME / UNIT A / Removal of Membrane and recovery board.
Install 2 layers 2.6” ISO R30. (Loose lay.)
Install  ½” HD Board. (12 fasteners per.) 
60MIL TPO. Fully adhere.  
New capping, collection box and downspoout. / INSTALL PER IRC AND LISTING / FLAT ROOF / OBSERVE LOW SLOPE REQUIREMENTS /",INDEPENDENT ROOFING LLC,40000.0,0.0,,,2044 BURLINGTON AVE  APT A,TED 2U,40000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01168,,BRRRS - Reroof or Reside Residential,,2021 CODES/DET GARAGE/REROOF/Remove old roofing Install synthetic underlayment Install ice and water shield Install PRESIDENTIAL SHINGLES install style d metal/PER CODE & LISTING/SINGLE STORY/5:12/VB/U,IVANS ROOFING AND CONSTRUCTION LLC,1500.0,0.0,,,1601 RONALD AVE,,1500.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01169,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove existing roofing to bare decking / install new edge metal / install new underlayment including ice & water membrane on all eaves and valleys / install new limited lifetime architectural shingles / install new pipe boots / install new ridge vent and cap/PER CODE & LISTING/SINGLE STORY/4:12/VB/R-3,DERRICK G SMITH ROOFING LLC,41200.0,0.0,,,4309 23RD AVE,,41200.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01171,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove old roofing Install ice and water shield Install synthetic underlayment Install Malarkey shingles/Install style d metal install ridge vent/PER CODE & LISTING/SINGLE STORY/6:12/VB/R-3,IVANS ROOFING AND CONSTRUCTION LLC,15000.0,0.0,,,2835 WOODLAND AVE,,15000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01172,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Removal and proper disposal of existing/old roofing material to wood deck./Provide and Apply ice and water membrane per code./Provide and Apply, synthetic underlayment in succeeding courses./Provide and Apply Architectural Shingle System./Provide and Apply ridge vent and hip/ridge shingle/Provide and apply all related accessories require to complete roofing scope of work/PER CODE & LISTING/SINGLE STORY/5:12/VB/R-3",INDEPENDENT ROOFING LLC,11000.0,0.0,,,215 SENTINEL AVE,,11000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01177,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove Existing / Synthetic / Asphalt Shingles / ICE AND WATER SHIELD / /PER CODE & LISTING/SINGLE STORY/5:12/VB/R-3,GLACIER PROPERTY SOLUTIONS,10000.0,0.0,,,2403 FLEET ST,,10000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01178,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove and replace roof, synthetic underlay, ice & water, shingles, Reroof is due to storm damage./PER CODE & LISTING/TWO STORY/7:12/VB/R-3",GLACIER PROPERTY SOLUTIONS,9100.0,0.0,,,3852 LEXINGTON AVE,,9100.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01179,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove existing roofing / Install Ice and water shield along all eves and valleys to code/ Install UDL 30 synthetic underlayment to rest of structure / Install New Malarkey Vista shingles, drip edge, pipe boots, ridge vents/PER CODE & LISTING/SINGLE STORY/7:12/VB/R-3",SCHROCK COMMERCIAL ROOFING INC,23994.93,0.0,,,4170 BIRDIE CT,,23994.93,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01180,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove and replace roof and install Gutter Screens. Underlayment is synthetic, ice & water, shingles./PER CODE & LISTING/TWO STORY/4:12/VB/R-3",GLACIER PROPERTY SOLUTIONS,10000.0,0.0,,,5912 HELENA DR,,10000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01181,,BRRRS - Reroof or Reside Residential,,"2021 CODE/SFR/REROOF/Remove existing roof to the deck. Install new underlayment, ice & water and Malarkey Highlanders along with all components to the 2021 IBC./PER CODE & LISTING/SINGLE STORY/6:12/VB/R-3",SCHROCK COMMERCIAL ROOFING INC,19600.0,0.0,,,6002 BRUSETT DR,,19600.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01182,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove and Replace roof, synthetic underlay, ice & water, shingles, replacement due to storm/PER CODE & LISTING/TWO STORY/8:12/VB/R-3",GLACIER PROPERTY SOLUTIONS,15400.0,0.0,,,2409 FLEET ST,,15400.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01183,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove and Replace Roof, synthetic underlay, ice & water, shingles, storm damage/PER CODE & LISTING/SINGLE STORY/5:12/VB/R-3",GLACIER PROPERTY SOLUTIONS,8500.0,0.0,,,2635 ARCADIA DR,,8500.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01184,,BRRRS - Reroof or Reside Residential,,"2021 CODES/DET GARAGE/Re-roof for detached garage. Existing roofing material removal, synthetic underlayment installation, Malarkey Highlander Shingles to be installed./PER CODE & LISTING/SINGLE STORY/5:12/VB/U",406 ROOFING,8000.0,0.0,,,5320 HORN RD,,8000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01185,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove and Replace Roof, ice & water, synthetic underlay, shingles, repair due to storm/PER CODE & LISTING/",GLACIER PROPERTY SOLUTIONS,15100.0,0.0,,,5785 GHARRETT AVE,,15100.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01186,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/11' x 20' Covered porch roof with exposed framing. 1x6 tongue and groove roof decking. 60 LNFT of 1x6 to be removed and replaced as well as fascia board, before new roof installed. Existing asphalt roll roof to be removed. 30 LB felt paper underlayment, with Shelterguard Galvanized metal roof with new corner trim and flashing. Existing gutter to be reinstalled after new roof./PER CODE & LISTING/OBSERVE LOW SLOPE RQRMTS/SINGLE STORY/2:12/VB/R-3",M & B CONSTRUCTION LLC,1336.0,0.0,,,245 WOODFORD ST,,1336.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01187,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Storm Damage. Remove and Replace existing shingles. Ice & water along eaves and valleys, synthetic underlayment remainder of roof. W metal in valleys. GAF shingle./PER CODE & LISTING/TWO STORY/6:12/VB/R-3",CLW CONSTRUCTION LLC,22000.0,0.0,,,5004 ELK HILLS CT,,22000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01188,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Storm Damage. Remove and replace existing shingles. Ice & water along eaves and valleys, synthetic underlayment remainder. W metal in valley. GAF shingle./PER CODE & LISTING/SINGLE STORY/6:12/VB/R-3",CLW CONSTRUCTION LLC,18000.0,0.0,,,3560 JACK DR,,18000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01189,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove existing shingles and underlayment. Install ice/water and synthetic underlayment per code. Install asphalt shingles per code./PER CODE & LISTING/TWO STORY/7:12/VB/R-3,MIGHTY DOG ROOFING 157,32000.0,0.0,,,1520 SHADOW LN,,32000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01190,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Re roof remove old install ice and water synthetic underlayment and 30 yr asphalt shingles/PER CODE & LISTING/SINGLE STORY/4:12/VB/R-3,GOLD STANDARD CONSTRUCTION,7500.0,0.0,,,1709 S 10TH ST W,,7500.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01191,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove existing shingles and underlayment. Install ice/water and synthetic underlayment per code. Install asphalt shingles per code./PER CODE & LISTING/TWO STORY/9:12/VB/R-3,MIGHTY DOG ROOFING 157,15000.0,0.0,,,2698 FLEET ST,,15000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01192,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove existing shingles and underlayment. Install ice/water and synthetic underlayment per code. Install asphalt shingles per code./PER CODE & LISTING/SINGLE STORY/9:12/VB/R-3,MIGHTY DOG ROOFING 157,17000.0,0.0,,,6111 AVON LN,,17000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01193,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Shingle roof tear off and replacement. Granular ice and water and synthetic underlayment beong used for new roof./PER CODE & LISTING/TWO STORY/4:12/VB/R-3,COMPLETE METAL SOLUTIONS LLC,8000.0,0.0,,,4065 KALEIGH CT,,8000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01194,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roof new ice and water shield synthetic underlayment 30-year asphalt shingles / INSTALL PER IRC AND LISTING / 4.12 / VB / R3,GOLD STANDARD CONSTRUCTION,6100.0,0.0,,,2212 W CENTRAL AVE,,6100.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01195,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Re-roofing 19 squares shingle to shingle; synthetic underlayment; i + w shield; Owens Corning Duration shingles/PER CODE & LISTING/SINGLE STORY/7:12/VB/R-3,"INFINITY ROOFING & SIDING, LLC",16820.41,0.0,,,5515 PROSPECT DR,,16820.41,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01196,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove and Replace roof. Synthetic underlay, ice & water, shingles, replacement due to storm damage/PER CODE & LISTING/TWO STORY/6:12/VB/R-3",GLACIER PROPERTY SOLUTIONS,13000.0,0.0,,,2943 MARY JANE BLVD,,13000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01197,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove and Replace Roof, Synthetic Underlay, ice & water, shingles, replacement due to storm damage/PER CODE & LISTING/SINGLE STORY/4:12/VB/R-3",GLACIER PROPERTY SOLUTIONS,12000.0,0.0,,,5707 HILLVIEW WAY,,12000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01198,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Tear off existing three tab shingles dry in with ice and water shield and synthetic underlayment and reshingle with architectural shingles/PER CODE & LISTING/SINGLE STORY/6:12/VB/R-3,S AND J HOME REPAIRS,14500.0,0.0,,,929 ELM ST,,14500.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01200,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove shingles install new drip edge ice and water on eaves new starter course felt new shingles ridge vent and ridge cap, certainTeed shingles/PER CODE & LISTING/SINGLE STORY/6:12/VB/R-3",A & B ROOFING CO,12800.0,0.0,,,4312 WILD FOX,,12800.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01201,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR / Remove and replace garage shingles. Synthetic underlayment, architectural shingles /OBSERVE LOW SLOPE RQRMTS/INSTALL PER IRC AND LISTING/SINGLE STORY/3:12/VB/R-3",DAYSPRING RESTORATION LLC,5300.0,0.0,,,6217 LINDA VISTA BLVD,,5300.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01202,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove existing roofing / Install Ice and water shield along all eves and valleys to code/ Install UDL 30 synthetic underlayment to rest of structure / Install New Malarkey Vista shingles, drip edge, pipe boots, ridge vents/PER CODE & LISTING/SINGLE STORY/4:12/VB/R-3",SCHROCK COMMERCIAL ROOFING INC,10291.63,0.0,,,2000 S 08TH ST W,,10291.63,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01203,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove existing roofing / Install Ice and water shield along all eves and valleys to code/ Install UDL 30 synthetic underlayment to rest of structure / Install New Malarkey Vista shingles, drip edge, pipe boots, ridge vents/PER CODE & LISTING/TWO STORY/6:12/VB/R-3",SCHROCK COMMERCIAL ROOFING INC,26562.16,0.0,,,1527 RATTLESNAKE CT,,26562.16,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01204,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Removal and proper disposal of existing/old roofing material to wood deck./Provide and Apply ice and water membrane per code./Provide and Apply, synthetic underlayment in succeeding courses./Provide and Apply Architectural Shingle System./Provide and Apply ridge vent and hip/ridge shingle./Provide and apply all related accessories require to complete roofing scope of work./PER CODE & LISTING/SINGLE STORY/5:12/VB/R-3",INDEPENDENT ROOFING LLC,17500.0,0.0,,,845 CLEVELAND ST,,17500.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01205,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Tear off existing roof and re-roof./PER CODE & LISTING/SINGLE STORY/5:12/VB/R-3/ BIGFOOT ICE AND WATER/ NEW BFS SYNTHETIC UNDERLAYMENT/ MALARKEY STARTER STRIP/ SHINGLES AND CANP/ GAF RIDGE VENT,PREMIER GROUP CONTRACTING,8170.0,0.0,,,1729 W SUSSEX AVE,,8170.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01206,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/TEAR OFF/Malarkey #1031 Synthetic Secure Start Plus/Malarkey Ice & Water 401 Arctic Seal/Malarkey Highlander Nex AR Natural Wood/PER CODE & LISTING/SINGLE STORY/4:12/VB/R-3,C'S EXTERIOR DESIGNS,21428.62,0.0,,,1915 35TH ST,,21428.62,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01207,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Re-roofing 33 squares shingle to shingle; synthetic underlayment; i + w shield; Certainteed Landmark/PER CODE & LISTING/SINGLE STORY/8:12/VB/R-3,"INFINITY ROOFING & SIDING, LLC",19500.0,0.0,,,2616 MUIRFIELD CT,,19500.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01208,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove existing shingles and underlayment. Install ice/water and synthetic underlayment per code. Install asphalt shingles per code./PER CODE & LISTING/TWO STORY/4:12/VB/R-3,MIGHTY DOG ROOFING 157,14000.0,0.0,,,2024 KEMP ST,,14000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01209,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/REROOF/Remove existing shingles and underlayment. Install ice/water and synthetic underlayment per code. Install asphalt shingles per code./PER CODE & LISTING/TWO STORY/6:12/VB/R-3,MIGHTY DOG ROOFING 157,15000.0,0.0,,,6006 BRUSETT DR,,15000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
02 - Remodel Residential,2024-MSS-RES-01210,,BRRRS - Reroof or Reside Residential,,"2021 CODES/SFR/REROOF/Remove existing shingles and install new ice and water in valleys and on eaves, two layers of synthetic for underlayment, and new malarkey architectural shingles./PER CODE & LISTING/SINGLE STORY/4:12/VB/R-3",CLARK FORK MAINTENANCE LLC,15000.0,0.0,,,2424 MCINTOSH LP,,15000.0,0.0,Residential,Addition/Remodel,0,10 Data Dump,2024-10-01,October,10,2024,2025
