Category,Record Number,Commercial Subtype,Residential Subtype,ADU/TED on Permit?,Work Description,Business Name,Project Cost,Job Cost Valuation,Current Valuation - Commercial,Current Valuation - Residential,Address,ADU or TED on Address?,Total Construction Valuation,Current Market Valuation,Property Type,Project Type,Units,Data Dump,Date,Month,Month Number,Calendar Year,Fiscal Year
02 - Remodel Residential,2023-MSS-RES-00082,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 40-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3",RHINO ROOFING,15000.0,0.0,,,205 WESTVIEW DR,,15000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00083,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 8:12 / VB / R-3",RHINO ROOFING,13000.0,0.0,,,338 W ALDER ST,,13000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00084,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3",RHINO ROOFING,10000.0,0.0,,,1742 MISSOULA AVE,,10000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00085,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 40-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3",RHINO ROOFING,20000.0,0.0,,,2602 MUIRFIELD CT,,20000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00086,,BRRRS - Reroof or Reside Residential,,SFR / to remove old roofing to install ice & water shield / to install GAF Tigerpaw underlayment / to install GAF Timberline HDz architectural shingles / INSTALL PER IRC AND LISTING / 8:12 / VB / R-3,ABOVE THE REST ROOFING,14400.0,0.0,,,329 N 02ND ST W,,14400.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00089,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield / 3:12 OBSERVE LOW SLOPE REQUIREMENTS / INSTALL PER IRC AND LISTING / VB/R3",RHINO ROOFING,4500.0,0.0,,,201 SIMONS DR,,4500.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00090,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt, replace with 50-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB/R3",RHINO ROOFING,17000.0,0.0,,,2003 RAYMOND AVE,,17000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00092,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield / 3:12 OBSERVE LOW SLOPE REQUIREMENTS / INSTALL PER IRC AND LISTING / VB/R3",RHINO ROOFING,7900.0,0.0,,,7 MARTHA'S CT,,7900.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00093,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield / 6:12 / INSTALL PER IRC AND LISTING / VB/R3",RHINO ROOFING,14000.0,0.0,,,631 EDITH ST,,14000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00094,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield / 5:12 / INSTALL PER IRC AND LISTING / VB/R3",RHINO ROOFING,6000.0,0.0,,,1322 S 07TH ST W,,6000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00095,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield / 6:12 / INSTALL PER IRC AND LISTING / VB/R3",RHINO ROOFING,2600.0,0.0,,,1956 KENSINGTON AVE,,2600.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00096,,BRRRS - Reroof or Reside Residential,,"DUPLEX / Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield / 8:12 / INSTALL PER IRC AND LISTING / VB/R3",RHINO ROOFING,17900.0,0.0,,,531 E PINE ST,,17900.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00097,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt, replace with 30-Year, Malarkey Shingle.
Malarkey #1030 Synthetic underlayment, Malarkey Artic ice & Water Shield 6:12 / INSTALL PER IRC AND LISTING / VB/R3",RHINO ROOFING,15700.0,0.0,,,3626 BRANDON WAY,,15700.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00099,,BRRRS - Reroof or Reside Residential,,"SFR / Remove existing roofing material, replace with new GAF asphalt shingles an synthetic underlayment. Resheet if necessary. Remove debris / INSTALL ICE AND WATER SHIELD / 4:12 / INSTALL PER IRC AND LISTING / VB/R3",REVE EXTERIORS LLC,6640.78,0.0,,,512 N CURTIS ST,,6640.78,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00100,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISTING ROOF / REPLACING ROOF SHINGLES WITH NEW ASPHALT ROOF SHINGLES / SYNTHETIC UNDERLAYMNET / INTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,MERIDIAN CONSTRUCTION COMPANY,6500.0,0.0,,,640 FAIRVIEW AVE,,6500.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00103,,BRRRS - Reroof or Reside Residential,,"SFR / Re roof a house,  take off old shingles put new 30 year malarkeynex shingles synthetic layment, ice water per code / 6:12 / INSTALL PER IRC AND LISTING / VB/R3",NEW HORIZONS ROOFING LLC,25000.0,0.0,,,110 BLACK PINE TRL,,25000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00115,,BRRRS - Reroof or Reside Residential,,DUPLEX / Tear off existing roof shingles / underlayment / decking / Replace decking per code / Install ice and water / synthetic underlayment / asphalt shingle roofing per code / INSTALL PER IRC AND LISTING / 4:12 / VB / R-2,MIGHTY DOG ROOFING 157,10000.0,0.0,,,117 PATTEE CREEK DR,,10000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00116,,BRRRS - Reroof or Reside Residential,,SFR / Tear off and re-roof due to a certainteed warranty failure / Rear of house will need a double layer underlayment install due to being 3.5:12 / Front is 7:12 installing new appropriate vents since the old venting was not compatible and caused roof damage / INSTALL ICE AND WATER SHIELD / INSTALL PER IRC AND LISTING / VB / R-3,CREATUM ROOFING AND REPAIR,15829.0,0.0,,,323 MOUNT AVE,,15829.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00120,,BRRRS - Reroof or Reside Residential,,SFR / Replace exterior siding with LP lap siding,OWNER,3500.0,0.0,,,1122 CATLIN ST,,3500.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00121,,BRRRS - Reroof or Reside Residential,,SFR / Tearing off existing shingle roof and TPO / Replacing with ice & water shield / synthetic underlayment /  GAF HDZ Shingles and new TPO / INSTALL PER IRC AND LISTING / 11:12 / VB / R-3,FISHER FAMILY CONSTRUCTION,31426.0,0.0,,,501 UNIVERSITY AVE,,31426.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00122,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 5:12 / VB / R-3",RHINO ROOFING,15000.0,0.0,,,2937 GRASSLAND DR,,15000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00126,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 50-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 9:12 / VB / R-3",RHINO ROOFING,30000.0,0.0,,,7201 OLD GRANT CREEK RD,,30000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00127,,BRRRS - Reroof or Reside Residential,,"SHED / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 5:12 / VB / U",RHINO ROOFING,3200.0,0.0,,,1927 RIVER RD,,3200.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00129,,BRRRS - Reroof or Reside Residential,,SFR / Remove shingles / install new drip edge ice and water on eaves / new starter course felt / new shingles / ridge vent and ridge cap . 33 square Oakridge Estate Grey / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3,A & B ROOFING CO,18650.0,0.0,,,2626 ANTHONY LN,,18650.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00130,,BRRRS - Reroof or Reside Residential,,SFR / REMOVE EXISITNG / INSTALL new architectural shingles /ice and water shield / ridgeline attic ventilation /  on a single story gabled roof design / FELT UNDERLAYMENT /  5:12 roof slope /INSTALL PER IRC AND LISTING /VB / R-3,JIM GUERRERO ROOFING,13600.0,0.0,,,2333 LIVINGSTON AVE,,13600.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00132,,BRRRS - Reroof or Reside Residential,,SFR / 6:12 / 1 ARCH Layer / 1 Story residential re-roof / R&R / Install synthetic underlayment / Install 50 year shingle / ice & water shield / crv / INSTALL PER IRC AND LISTING / VB / R-3,JARED LANGLEY ENTERPRISES INC,25000.0,0.0,,,6125 HOBSON LN,,25000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00135,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing material / d style drip edge / install ice and water on eves and in valleys / install synthetic underlayment / 30 year architectural shingles / remove debris / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,MILLER ROOFING INC,14210.0,0.0,,,2635 BEL-VUE DR,,14210.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00137,,BRRRS - Reroof or Reside Residential,,SFR / Remove existing roofing materials / Resheet if necessary / Replace with new synthetic underlayment and GAF asphalt shingles / Remove debris / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,REVE EXTERIORS LLC,5581.6,0.0,,,2427 SOUTH HILLS DR,,5581.6,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00138,,BRRRS - Reroof or Reside Residential,,2021 CODES/SFR/Remove existing shingles and underlayment on home and garage. Install ice/water and synthetic underlayment per code. Install asphalt shingles per code./SINGLE STORY/8:12/VB/R-3,MIGHTY DOG ROOFING 157,10000.0,0.0,,,312 NORTH AVE E,,10000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00152,,BRRRS - Reroof or Reside Residential,,"SFR / GARAGE Remove & Replace 30# Felt / replace with 40-Year, Malarkey Shingle /
Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3",RHINO ROOFING,2500.0,0.0,,,535 W KENT AVE,,2500.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00154,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3",RHINO ROOFING,40000.0,0.0,,,127 W HILL CREST DR,,40000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00157,,BRRRS - Reroof or Reside Residential,,SFR /Remove existing roofing material / Resheet if necessary / Replace with new synthetic underlayment and GAF asphalt shingles / Remove debris / INSTALL PER IRC AND LISTING / 4:12 / VB / R-3,REVE EXTERIORS LLC,14347.51,0.0,,,6400 LINDA VISTA BLVD,,14347.51,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00158,,BRRRS - Reroof or Reside Residential,,DET GARAGE / Tear off existing shingles and underlayment / replace with ice and water underlayment / synthetic underlayment / install of architectural shingles to code / INSTALL PER IRC AND LISTING / 8:12 / VB / U,MIGHTY DOG ROOFING 157,1500.0,0.0,,,312 NORTH AVE E,,1500.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00159,,BRRRS - Reroof or Reside Residential,,"SFR / 3,4,5,:12 / 1 3 TAB Layer / 1 story residential re-roof / R&R / Install synthetic underlayment / install 50 year shingle / ice & water shield / crv / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENTS / VB / R-3",JARED LANGLEY ENTERPRISES INC,25000.0,0.0,,,2804 HARMONY CT,,25000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00165,,BRRRS - Reroof or Reside Residential,,Detached Shed / 1 3-TAB / 1 story re-roof / R&R / Install synthetic underlayment / install 50 year shingle / INSTALL PER IRC AND LISTING / OBSERVE LOW SLOPE REQUIREMENTS / 3:12 / VB / U,JARED LANGLEY ENTERPRISES INC,25000.0,0.0,,,2804 HARMONY CT,,25000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00169,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 6:12 / VB / R-3",RHINO ROOFING,13000.0,0.0,,,2508 BLACKTHORN DR,,13000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00170,,BRRRS - Reroof or Reside Residential,,"SFR / Remove & Replace 30# Felt / replace with 30-Year, Malarkey Shingle / Malarkey #1030 Synthetic underlayment / Malarkey Artic ice & Water Shield / INSTALL PER IRC AND LISTING / 7:12 / VB / R-3",RHINO ROOFING,22000.0,0.0,,,5055 JORDAN CT,,22000.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
02 - Remodel Residential,2023-MSS-RES-00171,,BRRRS - Reroof or Reside Residential,,SFR / Tear off and remove existing shingles and underlayment / Replace with ice/water and synthetic underlayment per code / Replace with asphalt shingle roofing material per code / INSTALL PER IRC AND LISTING / 7:12 / VB / R-3,MIGHTY DOG ROOFING 157,9500.0,0.0,,,127 HASTINGS AVE,,9500.0,0.0,Residential,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
,2022-MSS-COM-00116.02,,,,2/14/23 REVISION TO ADD JANITOR'S CLOSET,BBM CONSTRUCTION LLC,10000.0,,,,2501 BROOKS ST  STE B,,10000.0,0.0,Modification to Work in Progress,Addition/Remodel,0,03 Data Dump,2023-03-01,March,03,2023,2023
01 - Remodel Commercial,2021-MSS-COM-00351,BAARC -  Add/Alter/Remodel Commercial,,,DISH WIRELESS/ Minor modification of a wireless communications facility.  Collocation on an existing Crown Castle owned cell tower at 86'./VB/U,RTS CONCRETE & EXCAVATION INC,50000.0,0.0,,,919 STRAND AVE,,50000.0,,Commercial,Addition/Remodel,0,04 Data Dump,2023-04-01,April,04,2023,2023
08 - New Business,2022-MSS-COM-00176,BNCON -  New Other,,,NEW MIXED USE BLDG/VB/R-2/B,KINGDOM BUILDERS INC,,677268.4,,2094003.39,315 RUSSELL ST,,677268.4,,Business,New Construction,0,04 Data Dump,2023-04-01,April,04,2023,2023
08 - New Business,2022-MSS-COM-00219,BNCSC -  New Store/Customer Service,,,NEW COMM BLDG/S-1/B/M/IIIB,SIRIUS CONSTRUCTION INC,,902496.0,3947400.0,,5850 SANDPIPER DR,,902496.0,,Business,New Construction,0,04 Data Dump,2023-04-01,April,04,2023,2023
08 - New Business,2022-MSS-COM-00277,BNCOP -  New Office/Bank/Professional Building,,,2021 CODES / FIRST SECURITY BANK/NEW BANK/VB/B/A-2/S-1,DICK ANDERSON CONSTRUCTION,,2896628.24,6828810.9,,1704 DEARBORN AVE,,2896628.24,,Business,New Construction,0,04 Data Dump,2023-04-01,April,04,2023,2023
01 - Remodel Commercial,2022-MSS-COM-00331,BAARC -  Add/Alter/Remodel Commercial,,,2021 CODES/STABLES WINE BAR/NEW TI/VB/A-2,SOMBRA CONSTRUCTION LLC,746000.0,0.0,,,227 W MAIN ST,,746000.0,,Commercial,Addition/Remodel,0,04 Data Dump,2023-04-01,April,04,2023,2023
01 - Remodel Commercial,2022-MSS-COM-00368,BAARC -  Add/Alter/Remodel Commercial,,,TEXAS ROADHOUSE/NEW TI/VB/A-3,FRONTLINE CONSTRUCTION LLC,1207396.0,0.0,,,2901 BROOKS ST - MALL STORES,,1207396.0,,Commercial,Addition/Remodel,0,04 Data Dump,2023-04-01,April,04,2023,2023
03 - New Single Family Residential,2022-MSS-RES-00090,,BNSFR - New Single Family Residence,,NSFR / ATT GARAGE / VB / R-3,O AND O BUILDERS LLC,,113128.45,,375055.49,4321 CHRISTIAN DR,SFR-DET,113128.45,,Single Dwelling Detached,New Construction,1,04 Data Dump,2023-04-01,April,04,2023,2023
02 - Remodel Residential,2022-MSS-RES-00370,,BAARR -  Add/Alter/Remodel Residential,,SFR/REMODEL/ADD PATIOS/VB/R-3,ROYAL POINT CONSTRUCTION,64000.0,0.0,,,5023 JORDAN CT,,64000.0,,Residential,Addition/Remodel,0,04 Data Dump,2023-04-01,April,04,2023,2023
03 - New Single Family Residential,2022-MSS-RES-00421,,BNSFR - New Single Family Residence,,2018 CODES/NSFR/VB/R-3,BUILT WELL CONSTRUCTION,,130209.42,,416747.38,2518 CHUCK WAGON DR,SFR-DET,130209.42,,Single Dwelling Detached,New Construction,1,04 Data Dump,2023-04-01,April,04,2023,2023
03 - New Single Family Residential,2022-MSS-RES-00583,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/VB/R-3/U,"BRUNNER HOMES & CONSTRUCTION, INC.",,215984.73,,694508.07,2707 PANIOLO PL,SFR-DET,215984.73,,Single Dwelling Detached,New Construction,1,04 Data Dump,2023-04-01,April,04,2023,2023
03 - New Single Family Residential,2022-MSS-RES-00655,,BNSFR - New Single Family Residence,,NSFR/ATT GARAGE/VB/R-3/U,EDGELL BUILDING AND DEVELOPMENT INC,,105224.94,,340128.88,937 ANGLERS BEND WAY,SFR-DET,105224.94,,Single Dwelling Detached,New Construction,1,04 Data Dump,2023-04-01,April,04,2023,2023
02 - Remodel Residential,2022-MSS-RES-00824,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES/SFR/Pour new patio and entryway slabs and add a new front porch/VB/R-3,GREENBRIAR CONSTRUCTION,20000.0,0.0,,1299.2,140 E KENT AVE,,20000.0,,Residential,Addition/Remodel,0,04 Data Dump,2023-04-01,April,04,2023,2023
02 - Remodel Residential,2022-MSS-RES-00870,,BAARR -  Add/Alter/Remodel Residential,,SFR/ADDITION/VB/R-3,KOACH CONSTRUCTION,,84884.62,,271858.11,612 EDITH ST,,84884.62,,Residential,Addition/Remodel,0,04 Data Dump,2023-04-01,April,04,2023,2023
02 - Remodel Residential,2022-MSS-RES-00897,,BAARR -  Add/Alter/Remodel Residential,,2021 CODES / SFR / REMODEL / VB / R-3,SS PROPERTY SOLUTIONS INC,150000.0,0.0,,,1436 S 04TH ST W,,150000.0,,Residential,Addition/Remodel,0,04 Data Dump,2023-04-01,April,04,2023,2023
02 - Remodel Residential,2022-MSS-RES-00917,,BAARR -  Add/Alter/Remodel Residential,ADU,2021 CODES/ADD ADU TO DET GARAGE/VB/R-3/U,OWNER,,39192.5,,129801.5,625 PLYMOUTH ST,ADU,39192.5,,ADU,New Construction,0,04 Data Dump,2023-04-01,April,04,2023,2023
01 - Remodel Commercial,2023-MSS-COM-00010,BAARC -  Add/Alter/Remodel Commercial,,,"2021 CODES/KTMF-TV LOBBY/Erect a partition wall to divide our news room from the open lobby space. This partition will be a right angle ""L"" shape standing 8 feet high and not connected to the ceiling for aesthetics. The lengths of the wall will be a 14 foot wall along our lobby area and a 23 foot wall along our bathroom areas connected at a right angle. The partition wall will give separation from the open lobby area and also privacy for those coming and going from the men's and women's lavatory. The wall will have an electrical outlet. Permit will be provided by our electrician Anthony of Electric Service./VB/B

The construction materials of the wall will be 2x6 with 16"" stud spacing. The lobby wall section will have a window opening measuring 32' high by 138.5"" long. The partition wall will be finished with sheetrock and paint.

The walkthrough area from the news room to the lobby areas to the building exits will have an opening on the right and left side of the lobby wall measuring 6' in width on either side.",OWNER,4600.0,0.0,,,2200 STEPHENS AVE,,4600.0,,Commercial,Addition/Remodel,0,04 Data Dump,2023-04-01,April,04,2023,2023
